-4, -3, 3.72
-4, -2, 3.87
-4, -1, 5.92
-4, 0, 7.14
-4, 1, 4.88
-4, 2, 4.46
-4, 3, 3.86
-4, 4, 2.41
-4, 5, 4.46
-4, 6, 3.66
-4, 7, 2.66
-4, 8, 2.29
-4, 9, 5.18
-4, 10, 8.73
-4, 11, 3.4
-4, 12, 2.68
-4, 13, 6.3
-4, 14, 9.78
-4, 15, 7.36
-4, 16, 6.79
-4, 17, 9.63
-4, 18, 4.32
-4, 19, 7.09
-4, 20, 1.54
-4, 21, 1.09
-4, 22, 4.81
-4, 23, 4.36
-4, 24, 5.87
-4, 25, 2.73
-4, 26, 1.32
-4, 27, 2.11
-4, 28, 9.69
-4, 29, 6.45
-4, 30, 7.08
-4, 31, 8.78
-4, 32, 4.99
-4, 33, 6.02
-4, 34, 9.4
-4, 35, 3.19
-4, 36, 2.06
-4, 37, 9.64
-4, 38, 4.62
-4, 39, 2.72
-4, 40, 8.46
-4, 41, 2.08
-4, 42, 4.37
-4, 43, 3.03
-4, 44, 7.11
-4, 45, 4.92
-3, -2, 3.85
-3, -1, 6.55
-3, 0, 6.92
-3, 1, 9.91
-3, 2, 2.47
-3, 3, 3.45
-3, 4, 1.71
-3, 5, 2.38
-3, 6, 8.35
-3, 7, 7.77
-3, 8, 7.13
-3, 9, 3.58
-3, 10, 5.0
-3, 11, 8.53
-3, 12, 3.72
-3, 13, 9.65
-3, 14, 1.92
-3, 15, 4.85
-3, 16, 3.27
-3, 17, 8.7
-3, 18, 5.47
-3, 19, 5.87
-3, 20, 3.82
-3, 21, 1.67
-3, 22, 3.36
-3, 23, 5.97
-3, 24, 4.34
-3, 25, 6.05
-3, 26, 4.16
-3, 27, 4.31
-3, 28, 7.55
-3, 29, 8.89
-3, 30, 2.68
-3, 31, 8.76
-3, 32, 3.7
-3, 33, 4.4
-3, 34, 3.35
-3, 35, 3.42
-3, 36, 6.04
-3, 37, 2.13
-3, 38, 3.08
-3, 39, 7.89
-3, 40, 7.84
-3, 41, 3.47
-3, 42, 1.18
-3, 43, 8.06
-3, 44, 3.72
-3, 45, 5.1
-2, -1, 3.3
-2, 0, 9.56
-2, 1, 7.63
-2, 2, 6.08
-2, 3, 5.71
-2, 4, 2.62
-2, 5, 6.42
-2, 6, 2.83
-2, 7, 6.57
-2, 8, 4.08
-2, 9, 7.75
-2, 10, 8.95
-2, 11, 6.98
-2, 12, 9.52
-2, 13, 2.12
-2, 14, 5.83
-2, 15, 7.49
-2, 16, 4.67
-2, 17, 4.22
-2, 18, 4.09
-2, 19, 7.08
-2, 20, 1.08
-2, 21, 4.19
-2, 22, 6.19
-2, 23, 9.66
-2, 24, 1.15
-2, 25, 4.32
-2, 26, 4.76
-2, 27, 9.2
-2, 28, 8.65
-2, 29, 6.51
-2, 30, 9.71
-2, 31, 6.25
-2, 32, 9.55
-2, 33, 7.67
-2, 34, 3.97
-2, 35, 4.04
-2, 36, 3.82
-2, 37, 4.75
-2, 38, 9.69
-2, 39, 9.29
-2, 40, 4.37
-2, 41, 6.92
-2, 42, 3.41
-2, 43, 7.68
-2, 44, 1.48
-2, 45, 8.39
-1, 0, 1.05
-1, 1, 8.47
-1, 2, 6.87
-1, 3, 9.4
-1, 4, 1.18
-1, 5, 2.23
-1, 6, 5.97
-1, 7, 9.76
-1, 8, 4.42
-1, 9, 1.64
-1, 10, 9.56
-1, 11, 3.07
-1, 12, 6.86
-1, 13, 5.13
-1, 14, 9.35
-1, 15, 2.62
-1, 16, 5.07
-1, 17, 6.39
-1, 18, 5.34
-1, 19, 6.34
-1, 20, 5.68
-1, 21, 7.96
-1, 22, 7.11
-1, 23, 7.26
-1, 24, 5.49
-1, 25, 5.19
-1, 26, 9.54
-1, 27, 7.48
-1, 28, 4.53
-1, 29, 3.56
-1, 30, 7.11
-1, 31, 4.9
-1, 32, 6.4
-1, 33, 5.45
-1, 34, 7.29
-1, 35, 8.48
-1, 36, 6.24
-1, 37, 7.22
-1, 38, 9.88
-1, 39, 3.82
-1, 40, 3.16
-1, 41, 5.8
-1, 42, 2.67
-1, 43, 1.84
-1, 44, 2.85
-1, 45, 3.46
0, 1, 6.85
0, 2, 7.64
0, 3, 7.89
0, 4, 2.71
0, 5, 5.7
0, 6, 3.14
0, 7, 2.58
0, 8, 7.82
0, 9, 8.75
0, 10, 9.24
0, 11, 6.64
0, 12, 2.35
0, 13, 2.45
0, 14, 1.95
0, 15, 6.93
0, 16, 5.49
0, 17, 9.71
0, 18, 2.25
0, 19, 8.64
0, 20, 6.58
0, 21, 5.4
0, 22, 5.8
0, 23, 9.36
0, 24, 4.93
0, 25, 2.2
0, 26, 9.54
0, 27, 3.73
0, 28, 5.95
0, 29, 8.48
0, 30, 9.8
0, 31, 1.5
0, 32, 6.97
0, 33, 5.02
0, 34, 1.57
0, 35, 6.55
0, 36, 8.73
0, 37, 1.93
0, 38, 9.81
0, 39, 9.62
0, 40, 2.84
0, 41, 5.83
0, 42, 2.77
0, 43, 3.35
0, 44, 1.49
0, 45, 4.74
1, 2, 5.18
1, 3, 7.27
1, 4, 7.27
1, 5, 6.62
1, 6, 2.3
1, 7, 1.14
1, 8, 9.26
1, 9, 5.09
1, 10, 8.45
1, 11, 2.44
1, 12, 6.8
1, 13, 8.41
1, 14, 3.82
1, 15, 3.88
1, 16, 4.93
1, 17, 4.86
1, 18, 4.65
1, 19, 3.17
1, 20, 3.36
1, 21, 2.45
1, 22, 1.37
1, 23, 9.92
1, 24, 5.44
1, 25, 5.25
1, 26, 9.87
1, 27, 2.49
1, 28, 1.27
1, 29, 4.86
1, 30, 8.26
1, 31, 2.32
1, 32, 6.54
1, 33, 3.09
1, 34, 3.32
1, 35, 8.06
1, 36, 2.26
1, 37, 1.83
1, 38, 2.81
1, 39, 8.76
1, 40, 2.22
1, 41, 3.75
1, 42, 7.68
1, 43, 5.37
1, 44, 7.62
1, 45, 9.4
2, 3, 7.34
2, 4, 7.3
2, 5, 8.95
2, 6, 6.15
2, 7, 1.94
2, 8, 7.91
2, 9, 5.22
2, 10, 4.72
2, 11, 3.96
2, 12, 9.18
2, 13, 5.97
2, 14, 6.52
2, 15, 8.93
2, 16, 7.2
2, 17, 7.72
2, 18, 7.62
2, 19, 4.32
2, 20, 6.6
2, 21, 6.68
2, 22, 6.42
2, 23, 6.39
2, 24, 2.41
2, 25, 6.81
2, 26, 5.91
2, 27, 2.35
2, 28, 9.9
2, 29, 6.39
2, 30, 2.57
2, 31, 4.5
2, 32, 5.58
2, 33, 8.09
2, 34, 8.05
2, 35, 4.46
2, 36, 2.38
2, 37, 3.93
2, 38, 3.62
2, 39, 3.52
2, 40, 5.97
2, 41, 1.8
2, 42, 4.42
2, 43, 9.36
2, 44, 8.39
