-2, -1, 6.06
-2, 0, 8.34
-2, 1, 8.83
-2, 2, 5.94
-2, 3, 4.57
-2, 4, 2.51
-2, 5, 2.84
-2, 6, 7.9
-2, 7, 6.59
-2, 8, 1.85
-2, 9, 6.21
-2, 10, 6.29
-2, 11, 6.03
-2, 12, 2.97
-2, 13, 1.69
-2, 14, 7.25
-2, 15, 5.88
-2, 16, 8.29
-2, 17, 9.21
-2, 18, 3.26
-2, 19, 9.93
-2, 20, 4.42
-2, 21, 7.32
-2, 22, 4.77
-2, 23, 6.09
-2, 24, 8.91
-2, 25, 6.19
-2, 26, 5.18
-2, 27, 8.87
-1, 0, 4.2
-1, 1, 8.92
-1, 2, 1.67
-1, 3, 4.4
-1, 4, 2.01
-1, 5, 7.35
-1, 6, 9.52
-1, 7, 6.82
-1, 8, 2.04
-1, 9, 1.68
-1, 10, 2.89
-1, 11, 1.22
-1, 12, 6.64
-1, 13, 6.9
-1, 14, 2.67
-1, 15, 7.78
-1, 16, 4.91
-1, 17, 4.34
-1, 18, 7.64
-1, 19, 7.26
-1, 20, 2.59
-1, 21, 2.63
-1, 22, 6.93
-1, 23, 5.33
-1, 24, 1.28
-1, 25, 4.53
-1, 26, 6.17
-1, 27, 5.1
0, 1, 6.31
0, 2, 3.95
0, 3, 3.39
0, 4, 1.5
0, 5, 8.69
0, 6, 6.04
0, 7, 9.08
0, 8, 6.01
0, 9, 8.62
0, 10, 9.1
0, 11, 4.12
0, 12, 5.55
0, 13, 5.21
0, 14, 1.18
0, 15, 1.32
0, 16, 8.98
0, 17, 2.65
0, 18, 6.19
0, 19, 8.08
0, 20, 9.14
0, 21, 8.9
0, 22, 5.73
0, 23, 5.34
0, 24, 1.28
0, 25, 4.05
0, 26, 3.74
0, 27, 1.97
1, 2, 6.98
1, 3, 4.11
1, 4, 1.62
1, 5, 5.66
1, 6, 5.07
1, 7, 8.57
1, 8, 6.17
1, 9, 7.35
1, 10, 1.07
1, 11, 6.06
1, 12, 8.44
1, 13, 6.13
1, 14, 4.15
1, 15, 5.37
1, 16, 1.58
1, 17, 3.36
1, 18, 7.47
1, 19, 4.79
1, 20, 4.4
1, 21, 2.36
1, 22, 1.36
1, 23, 2.34
1, 24, 2.05
1, 25, 7.69
1, 26, 1.8
1, 27, 3.87
2, 3, 1.27
2, 4, 3.16
2, 5, 6.95
2, 6, 3.8
2, 7, 8.0
2, 8, 6.55
2, 9, 5.46
2, 10, 4.71
2, 11, 2.0
2, 12, 1.98
2, 13, 6.51
2, 14, 4.64
2, 15, 5.51
2, 16, 4.12
2, 17, 5.4
2, 18, 5.02
2, 19, 2.96
2, 20, 7.92
2, 21, 1.03
2, 22, 9.1
2, 23, 6.56
2, 24, 5.1
2, 25, 6.25
2, 26, 2.76
2, 27, 2.57
3, 4, 7.9
3, 5, 1.06
3, 6, 5.51
3, 7, 3.57
3, 8, 6.65
3, 9, 7.99
3, 10, 2.36
3, 11, 2.8
3, 12, 6.78
3, 13, 1.37
3, 14, 4.51
3, 15, 3.21
3, 16, 4.14
3, 17, 7.46
3, 18, 6.78
3, 19, 4.39
3, 20, 5.71
3, 21, 4.47
3, 22, 1.71
3, 23, 3.41
3, 24, 2.34
3, 25, 9.81
3, 26, 9.0
3, 27, 7.95
4, 5, 1.72
4, 6, 7.41
4, 7, 1.29
4, 8, 1.3
4, 9, 6.49
4, 10, 4.78
4, 11, 8.85
4, 12, 8.31
4, 13, 3.15
4, 14, 1.47
4, 15, 3.77
4, 16, 6.07
4, 17, 3.73
4, 18, 4.71
4, 19, 4.14
4, 20, 1.07
4, 21, 5.5
4, 22, 2.47
4, 23, 3.69
4, 24, 4.08
4, 25, 8.07
4, 26, 3.81
4, 27, 5.15
5, 6, 2.02
5, 7, 6.77
5, 8, 7.59
5, 9, 5.75
5, 10, 6.86
5, 11, 7.79
5, 12, 9.11
5, 13, 8.42
5, 14, 6.54
5, 15, 7.1
5, 16, 8.27
5, 17, 8.71
5, 18, 9.28
5, 19, 6.39
5, 20, 9.34
5, 21, 1.45
5, 22, 9.09
5, 23, 4.82
5, 24, 9.59
5, 25, 3.64
5, 26, 2.77
5, 27, 3.46
6, 7, 5.88
6, 8, 4.23
6, 9, 7.99
6, 10, 5.29
6, 11, 6.76
6, 12, 6.36
6, 13, 3.59
6, 14, 6.42
6, 15, 8.54
6, 16, 9.77
6, 17, 7.93
6, 18, 5.19
6, 19, 6.5
6, 20, 8.47
6, 21, 3.63
6, 22, 5.04
6, 23, 1.5
6, 24, 2.82
6, 25, 2.92
6, 26, 6.0
6, 27, 5.63
7, 8, 3.56
7, 9, 6.35
7, 10, 7.6
7, 11, 7.1
7, 12, 4.48
7, 13, 7.7
7, 14, 9.2
7, 15, 8.7
7, 16, 3.95
7, 17, 2.93
7, 18, 8.88
7, 19, 2.79
7, 20, 6.12
7, 21, 5.66
7, 22, 2.32
7, 23, 8.8
7, 24, 6.0
7, 25, 8.45
7, 26, 3.03
7, 27, 3.63
8, 9, 1.92
8, 10, 9.18
8, 11, 4.57
8, 12, 2.24
8, 13, 6.86
8, 14, 2.41
8, 15, 7.13
8, 16, 6.05
8, 17, 4.49
8, 18, 8.66
8, 19, 6.15
8, 20, 5.01
8, 21, 4.04
8, 22, 3.64
8, 23, 6.9
8, 24, 6.28
8, 25, 9.55
8, 26, 4.05
8, 27, 2.43
9, 10, 5.76
9, 11, 5.4
9, 12, 7.01
9, 13, 1.66
9, 14, 2.87
9, 15, 8.24
9, 16, 7.84
9, 17, 7.28
9, 18, 5.42
9, 19, 7.56
9, 20, 4.38
9, 21, 8.62
9, 22, 1.46
9, 23, 7.61
9, 24, 3.42
9, 25, 2.33
9, 26, 8.91
9, 27, 1.48
10, 11, 3.99
10, 12, 8.68
10, 13, 5.59
10, 14, 6.9
10, 15, 7.2
10, 16, 3.53
10, 17, 2.29
10, 18, 4.28
10, 19, 2.43
10, 20, 3.57
10, 21, 7.19
10, 22, 9.46
10, 23, 5.32
10, 24, 1.39
10, 25, 8.13
10, 26, 1.4
10, 27, 2.95
11, 12, 9.57
11, 13, 6.16
11, 14, 8.57
11, 15, 6.77
11, 16, 2.67
11, 17, 9.85
11, 18, 6.36
11, 19, 4.19
11, 20, 5.59
11, 21, 6.48
11, 22, 7.78
11, 23, 3.79
11, 24, 4.84
11, 25, 8.72
11, 26, 1.2
11, 27, 8.26
12, 13, 9.43
12, 14, 7.75
12, 15, 8.34
12, 16, 9.4
12, 17, 4.5
12, 18, 6.31
12, 19, 2.56
12, 20, 1.59
12, 21, 8.24
12, 22, 9.57
12, 23, 3.07
12, 24, 1.09
12, 25, 9.27
12, 26, 4.23
12, 27, 7.15
13, 14, 9.9
13, 15, 9.63
13, 16, 6.29
13, 17, 5.68
13, 18, 3.46
13, 19, 6.22
13, 20, 6.74
13, 21, 2.58
13, 22, 9.03
13, 23, 7.71
13, 24, 9.69
13, 25, 1.87
13, 26, 3.64
13, 27, 4.15
14, 15, 8.32
14, 16, 8.65
14, 17, 2.39
14, 18, 7.15
14, 19, 4.45
14, 20, 6.96
14, 21, 6.21
14, 22, 6.17
14, 23, 7.2
14, 24, 2.61
14, 25, 6.61
14, 26, 7.74
14, 27, 2.14
15, 16, 1.92
15, 17, 9.26
15, 18, 8.51
15, 19, 6.65
15, 20, 9.82
15, 21, 8.48
15, 22, 2.24
15, 23, 7.7
15, 24, 2.16
15, 25, 8.52
15, 26, 9.36
15, 27, 5.04
16, 17, 2.38
16, 18, 2.39
16, 19, 2.0
16, 20, 6.85
16, 21, 4.72
16, 22, 7.45
16, 23, 1.14
16, 24, 7.57
16, 25, 6.84
16, 26, 3.17
16, 27, 5.24
17, 18, 3.08
17, 19, 2.74
17, 20, 5.14
17, 21, 3.13
17, 22, 1.62
17, 23, 2.91
17, 24, 6.75
17, 25, 2.64
17, 26, 9.81
17, 27, 8.59
18, 19, 7.03
18, 20, 5.9
18, 21, 3.54
18, 22, 2.18
18, 23, 1.94
18, 24, 3.49
18, 25, 6.69
18, 26, 8.06
18, 27, 8.75
19, 20, 5.93
19, 21, 1.55
19, 22, 8.36
19, 23, 6.41
19, 24, 6.09
19, 25, 5.01
19, 26, 7.95
19, 27, 2.57
20, 21, 1.76
20, 22, 6.2
20, 23, 2.65
20, 24, 7.42
20, 25, 3.68
20, 26, 8.62
20, 27, 7.45
21, 22, 6.48
21, 23, 2.73
21, 24, 2.16
21, 25, 9.77
21, 26, 1.23
21, 27, 4.56
22, 23, 1.02
22, 24, 2.69
22, 25, 6.64
22, 26, 6.49
22, 27, 9.71
23, 24, 3.24
23, 25, 8.25
23, 26, 3.22
23, 27, 6.84
24, 25, 2.26
24, 26, 5.19
24, 27, 7.61
25, 26, 3.21
25, 27, 5.86
26, 27, 3.93
